lr,la,rho*,T*,B2*,dB2*_dT*,B3*,dB3*_dT*
21,6,0,2.946264009664181,0.39133157750006703,0.5027935085568199,1.4914769720545988,-0.0003742950215079086
21,6,0,3.0182229282440556,0.42652842319066414,0.4758118804084017,1.4916389001425274,0.004724052725386892
21,6,0,3.09018184682393,0.45985819122343313,0.45086524656623417,1.4921367322928207,0.008983108503316215
21,6,0,3.1621407654038043,0.491460026045292,0.42775558640992695,1.4929144628235493,0.012521726833946744
21,6,0,3.234099683983679,0.5214597078044969,0.4063083290645372,1.493923999526862,0.015441481290222017
21,6,0,3.3060586025635534,0.5499712007333909,0.3863691021685191,1.4951240187057824,0.017829324631096443
21,6,0,3.378017521143428,0.5770979895651447,0.36780099431533253,1.496478995566774,0.01975981590231638
21,6,0,3.4499764397233026,0.6029342768178345,0.3504822405061974,1.497958381539391,0.02129698810026255
21,6,0,3.5219353583031774,0.6275659907360642,0.33430425755877885,1.499535904916209,0.02249591722326756
21,6,0,3.5938942768830517,0.651071651887877,0.31916997030542804,1.5011889751902316,0.02340404293796662
21,6,0,3.665853195462926,0.6735231826771169,0.3049923804321093,1.502898174755875,0.024062282335309375
21,6,0,3.737812114042801,0.694986576213403,0.29169333859255064,1.5046468243565663,0.024505971040557382
21,6,0,3.8097710326226752,0.7155224482658322,0.2792024874724349,1.5064206109070457,0.02476566001084086
21,6,0,3.8817299512025496,0.7351866482907631,0.2674563491465595,1.5082072681763161,0.024867791478417913
21,6,0,3.9536888697824244,0.754030655959132,0.25639753465696424,1.5099963023561973,0.024835273489595355
21,6,0,4.025647788362299,0.7721020620742437,0.24597405746719364,1.5117787558176645,0.02468796919216644
21,6,0,4.097606706942173,0.7894448246107664,0.2361387354847904,1.5135470034185523,0.024443114309488628
21,6,0,4.169565625522048,0.8060997090919508,0.22684866883840768,1.5152945766101864,0.02411567400137418
21,6,0,4.241524544101923,0.8221045303960172,0.2180647826412694,1.5170160113278428,0.023718648464392877
21,6,0,4.313483462681797,0.8374943973757509,0.209751425665236,1.518706716266136,0.02326333509648883
21,6,0,4.385442381261671,0.8523019969046465,0.2018760172503735,1.520362858656873,0.022759553785428325
21,6,0,4.457401299841546,0.8665577522788847,0.19440873593984564,1.5219812650994655,0.022215840830626367
21,6,0,4.501975312839962,0.8751239942364604,0.18997586191584698,1.522963678342486,0.02186230795594628
21,6,0,5.009065249526261,0.9602445118661168,0.14815297603480426,1.5329335490079754,0.017364625327441832
21,6,0,5.516155186212559,1.027346117526106,0.11806509343423004,1.5405654298340532,0.012783540280532336
21,6,0,6.0232451228988575,1.0812892427372578,0.09574942824144303,1.545975106411872,0.008644881437145787
21,6,0,6.5303350595851555,1.1253519188950276,0.07877826064525653,1.5494320740262095,0.005088510217962238
21,6,0,7.037424996271454,1.1618225360964904,0.06559822748267297,1.5512329580309867,0.002105570196790031
21,6,0,7.544514932957753,1.1923451540854746,0.055178762672381275,1.5516541732509372,-0.0003649443537590779
21,6,0,8.051604869644052,1.218130017057044,0.04681486274650137,1.5509369787616594,-0.002396705987412837
21,6,0,8.558694806330351,1.240086834747586,0.04001139290111972,1.5492856325938928,-0.0040604873936690225
21,6,0,9.06578474301665,1.2589118664205396,0.03441259354187977,1.5468705012342636,-0.00541875314122709
21,6,0,9.572874679702947,1.2751465690925232,0.029757693733137906,1.5438326717663384,-0.006524519538899449
21,6,0,10.079964616389246,1.2892179224558649,0.025852150022123894,1.5402886422787827,-0.007421913608440562
21,6,0,10.587054553075545,1.301466852632984,0.022548533363164924,1.5363345526985408,-0.008147308581321523
21,6,0,11.094144489761842,1.3121686396473005,0.019733539633626396,1.5320498027938683,-0.008730556478827605
21,6,0,11.60123442644814,1.3215477920358842,0.01731898311091491,1.5275000643834629,-0.009196126857813751
21,6,0,12.10832436313444,1.329789078799147,0.015235438036954565,1.5227397546122914,-0.0095640893112054
21,6,0,12.615414299820738,1.3370458213067362,0.013427675918653953,1.5178140527426833,-0.009850932684088001
21,6,0,13.122504236507037,1.3434462246739225,0.011851342562170493,1.5127605400076582,-0.010070235860260679
21,6,0,13.629594173193336,1.3490982205555482,0.010470505052428051,1.5076105324107318,-0.010233211767145188
21,6,0,14.136684109879633,1.3540932558037633,0.009255818352476073,1.502390165143492,-0.010349146511697549
21,6,0,14.643774046565932,1.3585092675950534,0.008183139303395684,1.4971212767008573,-0.010425753278127507
21,6,0,15.150863983252231,1.362413039099761,0.007232467766587655,1.4918221315752735,-0.010469457600181588
21,6,0,15.65795391993853,1.3658620790805827,0.006387129774876716,1.4865080127510029,-0.010485627648229487
21,6,0,16.165043856624827,1.3689061661927013,0.005633141655180224,1.4811917089868039,-0.01047876054339288
21,6,0,16.672133793311126,1.371588536636171,0.004958710843518407,1.475883916867842,-0.010452633506009584
21,6,0,17.179223729997425,1.3739469362486285,0.004353840916518527,1.4705935736138733,-0.010410426847653205
21,6,0,17.686313666683724,1.3760144228880629,0.0038100167760039662,1.465328133455841,-0.010354824373255403
21,6,0,18.193403603370022,1.3778200641180063,0.0033199519854507586,1.4600937978725401,-0.010288095613035024
21,6,0,18.70049354005632,1.3793894802127402,0.002877384670988531,1.4548957079766374,-0.010212163396796013
21,6,0,19.20758347674262,1.3807453601701587,0.0024769116446633006,1.449738105746912,-0.01012865956725223
21,6,0,19.71467341342892,1.3819078349757485,0.002113852815205798,1.4446244695343695,-0.010038971064310544
21,6,0,20.221763350115218,1.382894821571688,0.001784139753104587,1.4395576282553446,-0.009944278166431631
21,6,0,20.728853286801517,1.3837223025094312,0.0014842236356795678,1.4345398578720703,-0.009845586322693329
21,6,0,21.235943223487816,1.3844045960128861,0.0012109988312912542,1.4295729631075689,-0.009743752729860711
21,6,0,21.743033160174114,1.3849545244718755,0.0009617391722082391,1.4246583468149208,-0.009639508586862577
21,6,0,22.250123096860413,1.3853836190844673,0.0007340445758943779,1.4197970689946058,-0.009533477782286946
21,6,0,22.757213033546712,1.3857022667911079,0.0005257961476288204,1.4149898971076114,-0.009426192629235164
21,6,0,23.26430297023301,1.3859198368003645,0.0003351182665249602,1.410237349050207,-0.009318107148636448
21,6,0,23.771392906919303,1.3860448221729487,0.0001603464473997518,1.4055397299261572,-0.009209608311062836
21,6,0,24.278482843605605,1.3860848924185853,0.0,1.4008971635635095,-0.009101025573629216
21,6,0,24.521267672041663,1.3860760906437246,-7.205584064164279e-05,1.3986938781570788,-0.009049092171742209
21,6,0,25.06753353602279,1.3859946269547692,-0.0002238836267061087,1.3937825238130288,-0.008932546018741652
21,6,0,25.613799400003916,1.3858338812099285,-0.00036256868907618995,1.388934671897627,-0.008816637180785047
21,6,0,26.160065263985043,1.3856006814373867,-0.0004893494031967192,1.3841499103066335,-0.008701592857228518
21,6,0,26.70633112796617,1.3853012165016647,-0.0006053291770477306,1.3794277136774005,-0.00858760153730827
22,6,0,0.65,-7.211224997994537,21.273626191101094,-3.518867325623407,82.505785277409
22,6,0,0.6835028558953766,-6.549402252495896,18.341540634164268,-1.2910168449622998,52.789083555086066
22,6,0,0.7170057117907532,-5.976012850836356,15.968571783951784,0.1387558126792167,33.95818512017449
22,6,0,0.7505085676861298,-5.474663144627461,14.022459132410647,1.058337305544631,21.80519205373273
22,6,0,0.7840114235815066,-5.032738576671886,12.407535823348164,1.6463269150152235,13.847230645835578
22,6,0,0.8175142794768832,-4.640382541769605,11.053305137325196,2.0160127058931567,8.578908331153961
22,6,0,0.8510171353722598,-4.289787225580954,9.906945237440404,2.24063709513994,5.065445445122018
22,6,0,0.8845199912676364,-3.9746912645217196,8.928279181108056,2.3683283111544933,2.7140642600619302
22,6,0,0.918022847163013,-3.6900172221688217,8.086329952719478,2.4311485666631367,1.1418385914640152
22,6,0,0.9515257030583897,-3.431606072781742,7.356917125016792,2.4507009390212757,0.09733565527632301
22,6,0,0.9850285589537663,-3.1960195772300595,6.720951802337425,2.441673871281334,-0.5869211704912544
22,6,0,1.018531414849143,-2.980391440935271,6.1632082504228825,2.414122356504809,-1.023893192166508
22,6,0,1.0520342707445196,-2.7823136530030794,5.6714263959390445,2.374959832400386,-1.290603728973256
22,6,0,1.085537126639896,-2.5997487377943047,5.235647521029995,2.328948040995484,-1.440060981603446
22,6,0,1.1190399825352728,-2.4309615416660786,4.847716645253766,2.279362332980465,-1.509028949226306
22,6,0,1.1525428384306493,-2.274465243747666,4.500905618641533,2.2284440304743067,-1.5231637907319249
22,6,0,1.186045694326026,-2.128978717971322,4.18962469412453,2.1777111868364853,-1.5004524551953509
22,6,0,1.2195485502214027,-1.9933921393903433,3.9091996870361116,2.128174022875367,-1.45354165609586
22,6,0,1.2530514061167792,-1.8667395381545075,3.6556982643269307,2.080485474937919,-1.3913320434445335
22,6,0,1.286554262012156,-1.7481761413117674,3.4257933975868804,2.035047123654026,-1.3200799247611479
22,6,0,1.3200571179075324,-1.6369600719724218,3.216655187063506,1.9920841584215128,-1.2441652882896557
22,6,0,1.3535599738029092,-1.5324370993071053,3.025864531110956,1.9516986754728765,-1.1666313928222514
22,6,0,1.3870628296982859,-1.434028255042771,2.851343752807161,1.9139077027709237,-1.0895665135004045
22,6,0,1.4205656855936624,-1.3412191920635028,2.6913004897370962,1.8786703875029662,-1.0143756786888265
22,6,0,1.4540685414890389,-1.253551480007833,2.5441820322767046,1.8459074493181802,-0.9419751304725782
22,6,0,1.4875713973844156,-1.1706152814764839,2.408637948941668,1.8155150866425391,-0.8729321103207541
22,6,0,1.5210742532797923,-1.0920429705187713,2.2834893267141134,1.7873748885175103,-0.8075657075814608
22,6,0,1.554577109175169,-1.0175039279206,2.167703323762673,1.7613608606873457,-0.7460198146971418
22,6,0,1.5880799650705455,-0.9467000698309562,2.060372013084614,1.7373443622065587,-0.6883159952218069
22,6,0,1.621582820965922,-0.8793618004231314,1.9606947109976474,1.7151975272854814,-0.6343918190101463
22,6,0,1.6550856768612987,-0.8152447871517312,1.867963150577887,1.6947955889832795,-0.5841286410495469
22,6,0,1.6885885327566754,-0.7541270658871888,1.7815489891599283,1.676018407859853,-0.5373716867924846
22,6,0,1.7220913886520521,-0.6958065432279443,1.7008932398074652,1.658751426783838,-0.4939445156690783
22,6,0,1.7555942445474289,-0.6400988044863696,1.6254972958661011,1.6428862136853948,-0.45365936886948127
22,6,0,1.7890971004428051,-0.5868351967542135,1.554915280296965,1.6283207107669833,-0.41632450082714917
22,6,0,1.8225999563381818,-0.53586130426974,1.488747501211202,1.6149592770391532,-0.3817492998822756
22,6,0,1.8561028122335586,-0.4870353343140262,1.426634834728107,1.6027125878281856,-0.34974779007292095
22,6,0,1.8896056681289353,-0.44022695365038284,1.3682538881376483,1.5914974378166087,-0.3201409501845404
22,6,0,1.923108524024312,-0.39531610977166143,1.3133128220314445,1.5812364815768691,-0.2927581720173159
22,6,0,1.9566113799196883,-0.35219203817244227,1.2615477308647132,1.5718579362499014,-0.26743809586207595
22,6,0,1.990114235815065,-0.3107524174221135,1.2127194983272491,1.5632952641372397,-0.2440289992149966
22,6,0,2.0236170917104417,-0.27090254071128017,1.1666110577158701,1.555486847884094,-0.22238886890795223
22,6,0,2.0571199476058184,-0.23255464853546534,1.1230249988277523,1.5483756671675886,-0.20238525281471442
22,6,0,2.090622803501195,-0.1956273094843551,1.0817814722169146,1.5419089830272958,-0.18389496200738853
22,6,0,2.1241256593965714,-0.16004480738981938,1.042716349357857,1.536038033931176,-0.1668036754136819
22,6,0,2.157628515291948,-0.12573669723444014,1.0056796036454485,1.530717746173002,-0.15100548499915326
22,6,0,2.191131371187325,-0.09263739864794061,0.9705338824718535,1.5259064601067935,-0.1364024090435169
22,6,0,2.2246342270827015,-0.06068567801381017,0.937153245054594,1.5215656729373377,-0.12290389328985016
22,6,0,2.258137082978078,-0.029824364304074476,0.9054220444018561,1.5176597982249256,-0.11042631394782762
22,6,0,2.2916399388734545,1.4710188949222606e-14,0.8752339349187723,1.5141559418698183,-0.09889249222647242
22,6,0,2.314556338262189,0.01982895084647812,0.8554228216509474,1.5119750326328423,-0.09150983755742398
22,6,0,2.384900661306831,0.07796870407058965,0.7985324700566349,1.50627261615498,-0.07117881097851697
22,6,0,2.455244984351473,0.13229862590067754,0.7469864685162824,1.5018883328456463,-0.05394895066203397
22,6,0,2.525589307396115,0.18317133047854492,0.7001393553450829,1.4986208608295541,-0.03935499838556066
22,6,0,2.595933630440757,0.23089747160162832,0.6574400721942886,1.4962989788172358,-0.027004300285603893
22,6,0,2.666277953485399,0.27575179200417343,0.6184158820908623,1.494776879729245,-0.016565162790727395
22,6,0,2.736622276530041,0.3179781532314242,0.5826593934452798,1.4939302378619967,-0.007757032748742536
22,6,0,2.8069665995746833,0.35779368598287675,0.5498180232199874,1.493652909731015,-0.00034226071176040413
22,6,0,2.8773109226193254,0.39539244528524314,0.5195853892170841,1.4938541655294144,0.0058807859107421236
22,6,0,2.947655245663967,0.43094832722748533,0.49169423831975545,1.4944563638407409,0.011083471575345318
22,6,0,3.017999568708609,0.4646176374260833,0.465910605390582,1.495392996223438,0.015411688547234745
22,6,0,3.0883438917532513,0.4965412401681474,0.44202896411601195,1.4966070403775356,0.018989858744101064
22,6,0,3.1586882147978934,0.5268464264797251,0.41986818192384473,1.4980495708819865,0.021924275441093623
22,6,0,3.229032537842535,0.5556485190984346,0.39926813019071544,1.4996785851265984,0.02430589690307351
22,6,0,3.299376860887177,0.5830521728381076,0.38008683121688747,1.5014580092649392,0.02621268514938004
22,6,0,3.3697211839318193,0.6091527044971321,0.36219804702094,1.5033568549929472,0.02771156708847524
22,6,0,3.4400655069764614,0.6340369775281153,0.3454892334861193,1.5053485029071116,0.028860081893848213
22,6,0,3.5104098300211035,0.6577844058926249,0.3298597979589523,1.507410092285944,0.029707767387370534
22,6,0,3.5807541530657456,0.680467709368783,0.31521960995029163,1.5095220005172285,0.03029732901377852
22,6,0,3.6510984761103877,0.7021535440709465,0.3014877237933859,1.511667398184366,0.03066562741995298
22,6,0,3.7214427991550294,0.7229031973411995,0.2885912794863419,1.5138318681323208,0.030844514422483364
22,6,0,3.7917871221996715,0.7427731007229526,0.276464553879341,1.5160030787426022,0.030861542023349564
22,6,0,3.8621314452443136,0.7618152703410856,0.26504813916643466,1.518170503228543,0.03074056492006431
22,6,0,3.9324757682889553,0.780077747453563,0.2542882295363852,1.5203251780742653,0.03050225348995846
22,6,0,4.002820091333597,0.7976049727732877,0.2441360000167193,1.5224594948318344,0.030164531373610096
22,6,0,4.0731644143782395,0.8144381111059205,0.23454706414703794,1.5245670203989738,0.02974294942893332
22,6,0,4.143508737422882,0.8306153459961103,0.22548099925763126,1.5266423416574733,0.029251005884473092
22,6,0,4.213853060467524,0.8461721265064863,0.21690092989525858,1.5286809309854505,0.028700420913893986
22,6,0,4.284197383512166,0.8611414403020448,0.20877316140049149,1.5306790296866553,0.028101372523032787
22,6,0,4.354541706556808,0.8755540139881933,0.20106685685657652,1.5326335468249326,0.027462699536855227
22,6,0,4.398087123622376,0.8842094817327372,0.19649514254207207,1.5338204965321904,0.027050884989798518
22,6,0,4.912155557920031,0.9731040506924433,0.15200345269457302,1.5463785124133218,0.02171929113564456
22,6,0,5.426223992217688,1.0426714654104483,0.12034857029935861,1.5561594872226703,0.016403429773319447
22,6,0,5.940292426515343,1.0982665337233624,0.09708131169410589,1.5633447088865289,0.011665327281865475
22,6,0,6.454360860812999,1.1434563638726658,0.07951814955828339,1.568274692737126,0.007632435829013167
22,6,0,6.9684292951106555,1.1807058273719202,0.06596396289296727,1.5713075654355388,0.004273085081080811
22,6,0,7.482497729408311,1.211770672390392,0.055306190374243766,1.5727692775977917,0.0015045175762286825
22,6,0,7.9965661637059675,1.2379339747206197,0.04679068405883136,1.57293991564947,-0.0007648208402279326
22,6,0,8.510634598003623,1.2601541149619975,0.03989196339913623,1.5720539008461265,-0.0026196264611965518
22,6,0,9.024703032301279,1.2791605891902864,0.03423505477984351,1.5703050222001083,-0.004132975127421469
22,6,0,9.538771466598934,1.2955180038424428,0.029546761171152937,1.5678526246853146,-0.005365913003468948
22,6,0,10.05283990089659,1.3096696638565042,0.025624358425504368,1.564827524038444,-0.006368643669293587
22,6,0,10.566908335194245,1.3219681888856831,0.02231495108782205,1.5613371677168795,-0.007182156016625557
22,6,0,11.080976769491903,1.3326973279778342,0.019501537565854293,1.5574699535727679,-0.007839828232138385
22,6,0,11.595045203789558,1.3420877766482215,0.017093406922159146,1.5532987691992413,-0.008368842072841295
22,6,0,12.109113638087216,1.3503288643956122,0.01501939639056286,1.5488838627935415,-0.008791368566269586
22,6,0,12.623182072384871,1.357577292829389,0.013223077156803062,1.5442751612228438,-0.009125537048809418
22,6,0,13.137250506682527,1.3639637861595217,0.01165926409813096,1.53951413950432,-0.00938621674402334
22,6,0,13.651318940980183,1.369598158256423,0.010291449943091967,1.5346353297535749,-0.009585643087441883
22,6,0,14.165387375277838,1.374573265412301,0.009089894847007509,1.529667541638803,-0.00973391838231738
22,6,0,14.679455809575494,1.3789680992193762,0.008030187229356153,1.5246348522717337,-0.009839411965454849
22,6,0,15.19352424387315,1.3828502240096452,0.007092147867327826,1.5195574117054054,-0.009909080507977022
22,6,0,15.707592678170805,1.3862777532452388,0.006258987008834573,1.5144521006801173,-0.00994872499998451
22,6,0,16.22166111246846,1.389300870406201,0.005516650061370131,1.5093330696596867,-0.009963197548993255
22,6,0,16.735729546766116,1.3919631516366324,0.004853305275853978,1.5042121821888408,-0.00995656834913576
22,6,0,17.249797981063775,1.3943025467546026,0.004258939376915247,1.4990993808683717,-0.009932260970925772
22,6,0,17.76386641536143,1.396352274986107,0.003725035990501084,1.49400299051974,-0.009893162382689098
22,6,0,18.277934849659086,1.398141499546209,0.003244318110980126,1.4889299701796153,-0.009841712752592517
22,6,0,18.792003283956742,1.3996959156052877,0.0028105404885716365,1.4838861232543439,-0.009779979015554963
22,6,0,19.306071718254397,1.4010382367659957,0.0024183212179988913,1.4788762733384724,-0.009709715357519187
22,6,0,19.820140152552053,1.4021886012006746,0.0020630043246967745,1.4739044117551041,-0.009632413119042964
22,6,0,20.33420858684971,1.4031649163173747,0.0017405470221864997,1.468973821725983,-0.009549342110469955
22,6,0,20.848277021147364,1.4039831481567202,0.0014474267268383709,1.464087183161943,-0.009461584930584233
22,6,0,21.36234545544502,1.4046575686200125,0.001180563987491333,1.4592466613302781,-0.009370065565270527
22,6,0,21.876413889742675,1.4052009602995599,0.0009372583057712502,1.4544539820661357,-0.009275573293468196
22,6,0,22.39048232404033,1.4056248232044855,0.0007151344525108051,1.4497104957193854,-0.009178782730091931
22,6,0,22.904550758337987,1.4059394895545785,0.0005120973731959971,1.4450172316440666,-0.009080270678362552
22,6,0,23.418619192635642,1.4061542787233015,0.0003262941552708942,1.44037494472518,-0.008980530338458359
22,6,0,23.9326876269333,1.4062776329616562,0.0001560818279844542,1.4357841551833421,-0.008879983318820844
22,6,0,24.446756061230957,1.4063171776077914,4.7704895589362195e-18,1.4312451826897847,-0.00877898981558411
22,6,0,24.691223621843267,1.4063086043987516,-6.964988817041544e-05,1.4291048828265762,-0.008730896057904747
22,6,0,25.241275633220965,1.406229313353991,-0.00021641622113758446,1.4243321935566218,-0.008622720947485068
22,6,0,25.79132764459866,1.4060728491797123,-0.0003504885316394121,1.4196189403427029,-0.008514830505388088
22,6,0,26.341379655976358,1.4058458524967743,-0.0004730623915929536,1.414964896270637,-0.00840747318161926
22,6,0,26.891431667354055,1.4055543429510067,-0.000585203107392746,1.410369709175136,-0.008300856998169055
23,6,0,0.65,-7.013167011724977,20.798352585428095,-2.891253098792355,75.21906757965131
23,6,0,0.6824832331120791,-6.384412226931532,18.012579273770008,-0.9146843171658163,48.49714924663918
23,6,0,0.7149664662241583,-5.837369751114998,15.744035378410764,0.3625662212410256,31.38350474724319
23,6,0,0.7474496993362374,-5.357280841267172,13.87340223653969,1.188293087278945,20.23681356949753
23,6,0,0.7799329324483165,-4.932706205349051,12.31359910188089,1.7180157138654242,12.879256297462327
23,6,0,0.8124161655603956,-4.554650216355878,10.999944073979961,2.051397333735092,7.974481801955246
23,6,0,0.8448993986724748,-4.215946067806391,9.883626330058119,2.253460583615029,4.683761810173921
23,6,0,0.8773826317845539,-3.9108167753306278,8.927281597193284,2.3672812743314378,2.470102423684057
23,6,0,0.909865864896633,-3.634555933239835,8.101934584570415,2.421766220450386,0.9835965389155525
23,6,0,0.9423490980087121,-3.3832921910423615,7.38484855288675,2.4365213161853863,-0.007320713074316139
23,6,0,0.9748323311207913,-3.1538127577143826,6.757988412198221,2.4249569991880673,-0.6580021827953229
23,6,0,1.0073155642328704,-2.9434300374628544,6.206906037543816,2.3963034574936612,-1.073923198818329
23,6,0,1.0397987973449494,-2.7498787802458704,5.719920813424334,2.356938588493864,-1.3274400213237671
23,6,0,1.0722820304570286,-2.5712366928610644,5.287509663742385,2.311275249158856,-1.4686294037560232
23,6,0,1.1047652635691079,-2.4058622301752175,4.9018477547359405,2.2623614494491053,-1.5324044084099573
23,6,0,1.1372484966811869,-2.2523452931833496,4.55645893908783,2.2122908942324164,-1.5432492116838383
23,6,0,1.169731729793266,-2.1094678719613933,4.2459470664193395,2.16248659360375,-1.518408629988534
23,6,0,1.2022149629053451,-1.9761727058573069,3.9657875333058508,2.1138985104856776,-1.4700609360445998
23,6,0,1.2346981960174244,-1.8515375505967318,3.7121641642793177,2.0671423617843496,-1.406813253205476
23,6,0,1.2671814291295034,-1.734754420631075,3.4818405297285255,2.0225977399610935,-1.33474032053796
23,6,0,1.2996646622415824,-1.6251124318380858,3.272057658053794,1.9804778630644162,-1.2581121469140781
23,6,0,1.3321478953536616,-1.5219836829078963,3.0804521471489554,1.9408793783452103,-1.1799075982285772
23,6,0,1.3646311284657409,-1.4248116200527188,2.9049901660496373,1.9038180416693933,-1.1021793476079746
23,6,0,1.3971143615778199,-1.3331010577639302,2.743913926123974,1.8692543315068928,-1.0263147545158169
23,6,0,1.4295975946898989,-1.2464100527092148,2.595698006016107,1.8371118497512777,-0.9532233162942817
23,6,0,1.4620808278019781,-1.1643429486341685,2.459013514783635,1.80729052854136,-0.8834719488418318
23,6,0,1.4945640609140574,-1.0865444069686432,2.33269852898014,1.779676082112345,-0.8173829627363178
23,6,0,1.5270472940261364,-1.0126945553404674,2.215733581404204,1.7541467354980682,-0.7551052110696308
23,6,0,1.5595305271382154,-0.9425045432305785,2.1072212402630326,1.7305779739826597,-0.6966658437181246
23,6,0,1.5920137602502946,-0.8757129327220027,2.0063690181326144,1.708845852231598,-0.6420079787055321
23,6,0,1.6244969933623739,-0.8120825259454905,1.9124750053338553,1.688829255201428,-0.5910181068966448
23,6,0,1.6569802264744529,-0.7513976160068346,1.824915743215807,1.6704113971353713,-0.5435459874999523
23,6,0,1.6894634595865319,-0.6934616515346661,1.7431359475172046,1.653480768326015,-0.4994190368587381
23,6,0,1.721946692698611,-0.638095066957912,1.6666397665672996,1.6379316835583348,-0.4584526713461623
23,6,0,1.7544299258106903,-0.5851335541163456,1.5949833181715618,1.6236645453834653,-0.4204576743694607
23,6,0,1.7869131589227694,-0.5344265433741462,1.5277682960755707,1.610585905464297,-0.3852453740363189
23,6,0,1.8193963920348484,-0.4858356476409315,1.4646364745513047,1.5986083852145434,-0.3526312114516058
23,6,0,1.8518796251469274,-0.43923357821268794,1.4052649699255229,1.5876505006967294,-0.3224371283771702
23,6,0,1.8843628582590068,-0.3945030010665774,1.349362142326815,1.5776364247153383,-0.29449309181990063
23,6,0,1.9168460913710859,-0.35153560234211695,1.2966640407715857,1.5684957101248707,-0.2686379910963784
23,6,0,1.9493293244831649,-0.31023122413439963,1.2469313108781834,1.5601629917562991,-0.2447200822128177
23,6,0,1.9818125575952439,-0.270497136444438,1.1999464977266836,1.552577679454329,-0.2225971093310001
23,6,0,2.0142957907073233,-0.2322473453549215,1.1555116872466489,1.5456836510737297,-0.2021361995518708
23,6,0,2.0467790238194024,-0.19540198651668522,1.1134464384724745,1.5394289515832404,-0.18321360223848623
23,6,0,2.0792622569314814,-0.15988680588520537,1.0735859664172767,1.5337655024298855,-0.1657143254211578
23,6,0,2.1117454900435604,-0.12563264944089597,1.0357795414700304,1.52864882384792,-0.1495317078628667
23,6,0,2.14422872315564,-0.09257511019311189,0.9998890763473541,1.5240377717208855,-0.13456695491777113
23,6,0,2.176711956267719,-0.06065402031045861,0.965787875916276,1.5198942898248382,-0.12072865850449271
23,6,0,2.209195189379798,-0.029813178123489607,0.9333595287970519,1.5161831777197032,-0.10793231567999356
23,6,0,2.241678422491877,-1.4595852214346734e-14,0.9024969226763582,1.5128718741597755,-0.09609985594780976
23,6,0,2.264095206716796,0.020000734557965368,0.882059710736449,1.5108040447275994,-0.08845841797695128
23,6,0,2.332983172866588,0.0787067422260475,0.8233149122568052,1.5054555855523082,-0.06740528871428268
23,6,0,2.40187113901638,0.13356065497453073,0.770102328292066,1.5014430563344563,-0.04958482611386767
23,6,0,2.4707591051661724,0.18491988344783536,0.7217520392737338,1.4985609734340533,-0.034511184620390906
23,6,0,2.5396470713159642,0.23309916762157393,0.677692365799509,1.4966346354733782,-0.021774328435848093
23,6,0,2.6085350374657565,0.27837677969358304,0.6374330894863929,1.4955153302201925,-0.011027902607889084
23,6,0,2.6774230036155484,0.3209996418423642,0.60055192266736,1.4950763106892389,-0.0019789901028640323
23,6,0,2.7463109697653407,0.3611875393713025,0.5666835277303226,1.495209418855134,0.005620487955293845
23,6,0,2.8151989359151326,0.3991368568148521,0.5355105516736395,1.4958222520823887,0.011980967396633676
23,6,0,2.884086902064925,0.43502352016096363,0.5067562642018506,1.4968357831671375,0.017281249710934737
23,6,0,2.9529748682147168,0.4690056289596022,0.4801784799010924,1.498182359030941,0.02167351632565554
23,6,0,3.021862834364509,0.5012256336929215,0.45556451486425004,1.499804015394352,0.02528751335225465
23,6,0,3.090750800514301,0.5318122282017417,0.43272698141480465,1.5016510552294626,0.02823404631499947
23,6,0,3.1596387666640933,0.560881970599126,0.41150026551950275,1.5036808476048336,0.030607901756975118
23,6,0,3.2285267328138856,0.5885406673207841,0.3917375631540408,1.5058568108977,0.03249029305251949
23,6,0,3.2974146989636774,0.6148845897293406,0.37330837654820204,1.5081475504644961,0.03395091114552688
23,6,0,3.3663026651134693,0.6400015070443391,0.35609639055823017,1.5105261259272527,0.035049647002871796
23,6,0,3.4351906312632616,0.663971642182755,0.33999766463726805,1.5129694274227716,0.0358380409821956
23,6,0,3.504078597413054,0.6868684307203274,0.32491908793942537,1.5154576436229854,0.03636050472022298
23,6,0,3.572966563562846,0.70875919856473,0.31077705470094574,1.5179738071953712,0.03665535323344647
23,6,0,3.6418545297126377,0.7297058004572642,0.2974963247357756,1.5205034057369151,0.03675567840594601
23,6,0,3.71074249586243,0.7497652424306324,0.28500904007180117,1.5230340481721243,0.036690089677421246
23,6,0,3.7796304620122223,0.7689899934818647,0.2732538737563068,1.5255551782268444,0.036483343334053286
23,6,0,3.848518428162014,0.7874285822704459,0.2621752909201857,1.5280578279350583,0.03615687817542434
23,6,0,3.9174063943118065,0.805125821919955,0.25172290550132526,1.5305344052537908,0.03572927234168213
23,6,0,3.9862943604615984,0.8221232616195384,0.2418509187379842,1.5329785107922678,0.03521663362073011
23,6,0,4.055182326611391,0.8384594210614064,0.23251762777053567,1.5353847794376245,0.03463293352065312
23,6,0,4.124070292761183,0.8541700846870846,0.2236849945275974,1.5377487433085686,0.03399029371031011
23,6,0,4.192958258910975,0.8692885284995535,0.21531826659407666,1.5400667130111068,0.033299232037769515
23,6,0,4.261846225060767,0.8838457198486632,0.2073856430228362,1.5423356746264176,0.03256887418033426
23,6,0,4.304464687311374,0.8925834258266689,0.20268253650338577,1.5437137764214166,0.03210085797184118
23,6,0,4.8258155093039,0.985204859005434,0.1555355771829033,1.558857511415626,0.0259157098177125
