lr,la,rho*,T*,shear_viscosity,shear_viscosity_std,alpha,author_id
12.0,6.0,0.8,1.20015,1.967,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.20041,1.534,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.20054,1.19,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.20087,0.9842000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.20141,0.807,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.2013500000000001,0.6651,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.20376,0.5748,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,1.2033,0.1806,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.20179,0.1558,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,1.20003,0.1559,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.19363,0.13770000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.20001,0.12430000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.25091,5.113,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.25033,3.64,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.25076,2.593,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.25016,1.947,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.25031,1.4929999999999999,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.2491400000000001,1.219,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.25096,0.9856,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.25154,0.7977000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.251,0.6649,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.25282,0.5699000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.2555,0.4801,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.26932,0.2136,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,1.26182,0.1922,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.25743,0.1867,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,1.25407,0.1776,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.25085,0.1627,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,1.24973,0.1537,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.24923,0.149,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.24991,0.1438,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.3005900000000001,4.897,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.3005900000000001,3.539,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.30055,2.529,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.30054,1.971,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.30027,1.54,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.3002500000000001,1.223,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.30067,0.9876,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.30118,0.8282,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.3013400000000002,0.6749,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.3013400000000002,0.5545,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.30279,0.47800000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.225,1.31023,0.23870000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.30869,0.2157,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,1.30689,0.20550000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.3029600000000001,0.1804,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,1.30141,0.176,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.29987,0.1686,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,1.29901,0.15810000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.2995,0.1499,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.3003,0.1464,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.35091,4.808,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.3506200000000002,3.371,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.35098,2.588,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.35036,1.971,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.35039,1.517,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.34897,1.213,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.3506,0.9908,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.35071,0.8114,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.35108,0.7154,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.35118,0.5716,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.35217,0.495,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,1.35457,0.4052,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,1.35615,0.33440000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.35835,0.296,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.34596,0.2912,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,1.3587500000000001,0.2666,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.35619,0.2084,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.3520400000000001,0.1952,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.35011,0.1748,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.34991,0.14930000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,1.34619,0.3531,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.34576,0.29610000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.34991,0.48090000000000005,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,1.34943,0.4046,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,1.35066,0.3541,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.35145,0.2938,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,1.35057,0.2544,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.35006,0.2223,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.35043,0.2036,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.34962,0.1791,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.34942,0.16570000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.5011100000000002,4.354,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.50096,3.287,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.50146,2.439,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.50082,1.912,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.50051,1.5150000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.49888,1.189,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.5003700000000002,0.9946,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.50055,0.8419000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.5012699999999999,0.6902,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.50183,0.5818,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.5021300000000002,0.5049,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,1.50285,0.43860000000000005,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,1.5033400000000001,0.36060000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.50385,0.3275,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,1.5033400000000001,0.2707,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.5021900000000001,0.2529,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,1.50129,0.2238,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.50038,0.21150000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,1.49959,0.2033,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.50014,0.19890000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,1.4994100000000001,0.1849,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.49974,0.1839,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.5003199999999999,0.1658,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,1.80118,5.526,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,1.80124,4.058,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,1.80133,3.078,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,1.802,2.374,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,1.80192,1.855,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,1.8012700000000001,1.4849999999999999,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,1.80075,1.233,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,1.8004600000000002,1.031,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,1.80029,0.8321000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,1.80133,0.7358,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,1.80206,0.6139,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,1.80314,0.5403,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,1.80369,0.4625,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,1.80332,0.4122,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,1.80323,0.3501,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,1.80321,0.3032,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,1.80199,0.26830000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,1.80178,0.26780000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,1.79827,0.2394,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,1.8009300000000001,0.2482,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,1.80076,0.22460000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,1.8003500000000001,0.2141,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.80084,0.20700000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,1.80078,0.19190000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,2.09999,4.9719999999999995,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,2.10129,3.747,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,2.10164,2.942,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,2.10234,2.315,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,2.10193,1.863,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,2.10155,1.525,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,2.09985,1.2610000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,2.10086,1.046,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,2.10137,0.8874000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,2.10092,0.7253000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,2.10272,0.6251,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,2.10323,0.552,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,2.10572,0.49210000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,2.10334,0.4062,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,2.10307,0.3783,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,2.10362,0.3352,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,2.10281,0.32020000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,2.10274,0.293,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,2.10233,0.2732,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,2.10173,0.25720000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,2.10187,0.25670000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,2.10129,0.2374,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,2.1016,0.22690000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,2.10122,0.225,,0.8888888888888888,Meier 2004
12.0,6.0,1.05,2.50019,6.204,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,2.4998,4.601,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,2.5013,3.48,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,2.50171,2.819,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,2.50171,2.805,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,2.50252,2.236,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,2.50221,1.865,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,2.50223,1.504,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,2.50041,1.238,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,2.50131,1.072,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,2.50087,0.9096000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,2.50129,0.7742,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,2.50195,0.6483,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,2.50272,0.5987,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,2.5031499999999998,0.5102,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,2.50297,0.47150000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,2.50324,0.40950000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,2.5030900000000003,0.3649,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,2.5029500000000002,0.3366,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,2.50261,0.338,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,2.5029,0.3045,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,2.50278,0.3018,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,2.50283,0.2934,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,2.50197,0.27890000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,2.50177,0.27940000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,2.50156,0.23870000000000002,,0.8888888888888888,Meier 2004
12.0,6.0,1.1,3.00181,7.037,,0.8888888888888888,Meier 2004
12.0,6.0,1.05,3.00002,5.5,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,2.99953,4.253,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,3.00122,3.3689999999999998,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,3.00162,2.751,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,3.00273,2.258,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,3.00188,1.832,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,3.00226,1.546,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,3.00078,1.307,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,3.00198,1.092,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,3.00141,0.9401,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,3.00147,0.8249000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,3.00216,0.7203,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,3.00225,0.6359,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,3.00254,0.5561,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,3.00225,0.5623,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,3.00189,0.49110000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,3.00173,0.4965,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,3.00221,0.4323,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,3.00246,0.4348,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,3.00263,0.39940000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,3.0024,0.4047,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,3.0021,0.3839,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,3.00246,0.36360000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,3.00292,0.3297,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,3.00226,0.32220000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,3.00262,0.32430000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,3.00237,0.3195,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,3.00155,0.31520000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,3.00191,0.3063,,0.8888888888888888,Meier 2004
12.0,6.0,1.15,4.00066,7.819,,0.8888888888888888,Meier 2004
12.0,6.0,1.1,4.00094,6.008,,0.8888888888888888,Meier 2004
12.0,6.0,1.05,4.00009,4.699,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,3.9997100000000003,3.866,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,4.00129,3.266,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,4.00121,2.659,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,4.00206,2.156,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,4.00175,1.849,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,4.00223,1.583,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,4.00109,1.353,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,4.0022,1.15,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,4.00182,0.9928,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,4.0018,0.8777,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,4.00216,0.7735000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,4.00176,0.6939000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,4.00119,0.6271,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,4.00024,0.5572,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,4.00051,0.5014000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,4.00107,0.47450000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,4.0012,0.4187,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,4.0017,0.4259,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,4.00213,0.4222,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,4.00238,0.38780000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,4.00292,0.4037,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,4.00248,0.37570000000000003,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,4.00278,0.37920000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,4.00269,0.37560000000000004,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,4.00259,0.387,,0.8888888888888888,Meier 2004
12.0,6.0,1.275,5.9962,11.06,,0.8888888888888888,Meier 2004
12.0,6.0,1.25,5.99469,9.756,,0.8888888888888888,Meier 2004
12.0,6.0,1.2,5.99437,7.73,,0.8888888888888888,Meier 2004
12.0,6.0,1.15,5.99613,6.402,,0.8888888888888888,Meier 2004
12.0,6.0,1.1,5.99953,5.285,,0.8888888888888888,Meier 2004
12.0,6.0,1.05,5.99957,4.47,,0.8888888888888888,Meier 2004
12.0,6.0,1.0,5.99992,3.626,,0.8888888888888888,Meier 2004
12.0,6.0,0.95,6.00049,3.151,,0.8888888888888888,Meier 2004
12.0,6.0,0.9,6.00037,2.654,,0.8888888888888888,Meier 2004
12.0,6.0,0.85,6.00076,2.239,,0.8888888888888888,Meier 2004
12.0,6.0,0.8,6.00087,1.94,,0.8888888888888888,Meier 2004
12.0,6.0,0.75,6.00187,1.658,,0.8888888888888888,Meier 2004
12.0,6.0,0.7,6.00107,1.458,,0.8888888888888888,Meier 2004
12.0,6.0,0.65,6.003,1.289,,0.8888888888888888,Meier 2004
12.0,6.0,0.6000000000000001,6.00286,1.146,,0.8888888888888888,Meier 2004
12.0,6.0,0.55,6.00303,1.021,,0.8888888888888888,Meier 2004
12.0,6.0,0.5,6.0029,0.9272,,0.8888888888888888,Meier 2004
12.0,6.0,0.45,6.00198,0.8132,,0.8888888888888888,Meier 2004
12.0,6.0,0.4,6.00099,0.7161000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.35,5.99962,0.6741,,0.8888888888888888,Meier 2004
12.0,6.0,0.30000000000000004,5.99964,0.6465000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.25,6.00016,0.6076,,0.8888888888888888,Meier 2004
12.0,6.0,0.2,6.0006,0.5707,,0.8888888888888888,Meier 2004
12.0,6.0,0.17500000000000002,6.00115,0.5556,,0.8888888888888888,Meier 2004
12.0,6.0,0.15,6.00192,0.5321,,0.8888888888888888,Meier 2004
12.0,6.0,0.125,6.0026,0.5307000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.1,6.00342,0.5108,,0.8888888888888888,Meier 2004
12.0,6.0,0.075,6.00351,0.4965,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,6.00378,0.5052,,0.8888888888888888,Meier 2004
12.0,6.0,0.025,6.004,0.5024000000000001,,0.8888888888888888,Meier 2004
12.0,6.0,0.05,1.3,0.157,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,1.3,0.179,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,1.3,0.217,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,1.3,0.258,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,1.3,0.30000000000000004,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,1.3,0.35100000000000003,,0.8888888888888888,Michels 1985
12.0,6.0,0.05,1.499,0.185,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,1.499,0.20800000000000002,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,1.499,0.244,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,1.499,0.28400000000000003,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,1.499,0.317,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,1.499,0.383,,0.8888888888888888,Michels 1985
12.0,6.0,0.05,2.0,0.24,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,2.0,0.27,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,2.0,0.313,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,2.0,0.352,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,2.0,0.387,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,2.0,0.447,,0.8888888888888888,Michels 1985
12.0,6.0,0.05,3.0,0.32,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,3.0,0.339,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,3.0,0.383,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,3.0,0.435,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,3.0,0.47500000000000003,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,3.0,0.528,,0.8888888888888888,Michels 1985
12.0,6.0,0.05,5.0,0.465,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,5.0,0.485,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,5.0,0.534,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,5.0,0.5720000000000001,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,5.0,0.61,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,5.0,0.7,,0.8888888888888888,Michels 1985
12.0,6.0,0.05,10.0,0.721,,0.8888888888888888,Michels 1985
12.0,6.0,0.1,10.0,0.746,,0.8888888888888888,Michels 1985
12.0,6.0,0.15,10.0,0.797,,0.8888888888888888,Michels 1985
12.0,6.0,0.2,10.0,0.854,,0.8888888888888888,Michels 1985
12.0,6.0,0.25,10.0,0.901,,0.8888888888888888,Michels 1985
12.0,6.0,0.30000000000000004,10.0,0.983,,0.8888888888888888,Michels 1985
12.0,6.0,0.85,0.745,3.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,0.908,3.2,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,1.008,1.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.033,3.0,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.318,2.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,1.33,1.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.5030000000000001,2.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,1.588,1.0,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,1.851,1.0,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,1.976,2.5,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,2.017,1.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.75,2.9130000000000003,1.6,,0.8888888888888888,Mountain 2006
12.0,6.0,0.85,2.9050000000000002,2.3,,0.8888888888888888,Mountain 2006
12.0,6.0,0.65,3.564,1.2,,0.8888888888888888,Mountain 2006
12.0,6.0,0.05,0.8,0.059000000000000004,,0.8888888888888888,Rowley 1997
12.0,6.0,0.1,0.8,0.055,,0.8888888888888888,Rowley 1997
12.0,6.0,0.15,0.8,0.068,,0.8888888888888888,Rowley 1997
12.0,6.0,0.2,0.8,0.08700000000000001,,0.8888888888888888,Rowley 1997
12.0,6.0,0.30000000000000004,0.8,0.187,,0.8888888888888888,Rowley 1997
12.0,6.0,0.4,0.8,0.29,,0.8888888888888888,Rowley 1997
12.0,6.0,0.5,0.8,0.536,,0.8888888888888888,Rowley 1997
12.0,6.0,0.6000000000000001,0.8,0.833,,0.8888888888888888,Rowley 1997
12.0,6.0,0.7,0.8,1.205,,0.8888888888888888,Rowley 1997
12.0,6.0,0.8,0.8,2.325,,0.8888888888888888,Rowley 1997
12.0,6.0,0.85,0.8,3.492,,0.8888888888888888,Rowley 1997
12.0,6.0,0.05,1.0,0.1,,0.8888888888888888,Rowley 1997
12.0,6.0,0.1,1.0,0.11900000000000001,,0.8888888888888888,Rowley 1997
12.0,6.0,0.15,1.0,0.122,,0.8888888888888888,Rowley 1997
12.0,6.0,0.2,1.0,0.14400000000000002,,0.8888888888888888,Rowley 1997
12.0,6.0,0.30000000000000004,1.0,0.232,,0.8888888888888888,Rowley 1997
12.0,6.0,0.4,1.0,0.34600000000000003,,0.8888888888888888,Rowley 1997
12.0,6.0,0.5,1.0,0.534,,0.8888888888888888,Rowley 1997
12.0,6.0,0.6000000000000001,1.0,0.785,,0.8888888888888888,Rowley 1997
12.0,6.0,0.7,1.0,1.142,,0.8888888888888888,Rowley 1997
12.0,6.0,0.8,1.0,1.943,,0.8888888888888888,Rowley 1997
12.0,6.0,0.85,1.0,3.019,,0.8888888888888888,Rowley 1997
12.0,6.0,0.9,1.0,4.06,,0.8888888888888888,Rowley 1997
12.0,6.0,0.05,1.1,0.129,,0.8888888888888888,Rowley 1997
12.0,6.0,0.1,1.1,0.127,,0.8888888888888888,Rowley 1997
12.0,6.0,0.15,1.1,0.14200000000000002,,0.8888888888888888,Rowley 1997
12.0,6.0,0.2,1.1,0.177,,0.8888888888888888,Rowley 1997
12.0,6.0,0.30000000000000004,1.1,0.257,,0.8888888888888888,Rowley 1997
12.0,6.0,0.4,1.1,0.352,,0.8888888888888888,Rowley 1997
