lr,la,rho*,T*,thermal_conductivity,thermal_conductivity_std,alpha,author_id
12.0,6.0,0.79073,0.7019000000000001,5.7172,0.15649119839999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8101100000000001,0.70216,6.252,0.176175108,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8293600000000001,0.7023100000000001,6.6808,0.26546826879999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8493900000000001,0.7026800000000001,7.1637,0.207818937,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8701500000000001,0.70311,7.6615,0.280778652,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8899,0.7034400000000001,8.0109,0.3221102780999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.84643,0.7245800000000001,6.7914,0.22048959240000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.76063,0.75172,5.2593,0.22112726849999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7803800000000001,0.7518800000000001,5.741,0.22253264199999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7999900000000001,0.7518600000000001,6.1612,0.21127987039999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8203100000000001,0.75229,6.3186,0.1536557148,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8399200000000001,0.7523000000000001,6.9049,0.261764759,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.86053,0.75268,7.5919,0.23295745149999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,0.753,7.8087,0.32029725659999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7307600000000001,0.80166,5.0465,0.11773484500000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.75043,0.8015800000000001,5.2303,0.22195824109999995,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7702600000000001,0.80195,5.3964,0.1782862632,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7900800000000001,0.8019600000000001,5.828,0.191146744,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8104,0.80225,6.5378,0.241146753,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.82972,0.8022800000000001,6.6823,0.2242513057,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8501200000000001,0.8026200000000001,7.4596,0.33431689319999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8706600000000001,0.80261,7.6446000000000005,0.2277173448,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8896100000000001,0.803,8.2616,0.2650651744,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,0.8034500000000001,8.8644,0.24861096239999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70016,0.85143,4.3942,0.14478888999999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7202700000000001,0.85138,5.0078,0.17647487199999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.74045,0.85155,5.0599,0.19876805169999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.76034,0.85167,5.317,0.18321318599999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.77988,0.85177,5.9108,0.1675652692,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,0.85204,6.534,0.22650111,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8201700000000001,0.8520500000000001,6.5693,0.1918629758,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8396300000000001,0.8523100000000001,6.8999,0.17847281339999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8600300000000001,0.8523400000000001,7.6655,0.2190723245,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,0.85274,8.1652,0.35792154200000004,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.6603,0.90119,3.8714,0.17096489539999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.67998,0.9010300000000001,4.2498000000000005,0.20030157360000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70016,0.9012,4.3819,0.15762132489999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7197600000000001,0.9011100000000001,4.8365,0.148054938,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7399500000000001,0.9015900000000001,5.1211,0.18123060789999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7596900000000001,0.90122,5.5555,0.254830785,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7801600000000001,0.9016200000000001,5.7771,0.2416503159,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7999100000000001,0.90197,6.3486,0.20347897859999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.81988,0.9020800000000001,6.9579,0.21732304859999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.84035,0.9021100000000001,6.9268,0.20761004959999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8598100000000001,0.9026600000000001,7.5924,0.28432778759999994,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8800600000000001,0.9025900000000001,7.8983,0.23481645900000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,0.90297,8.9522,0.28793856079999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,0.9053700000000001,11.481,0.476897778,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.63021,0.9512200000000001,3.719,0.164729386,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.65032,0.9515,3.8122,0.15329618639999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.6702800000000001,0.9516,4.0927,0.1662086397,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.69047,0.9514100000000001,4.4314,0.127823733,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7101400000000001,0.9519400000000001,4.6423,0.212060264,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.72982,0.95157,4.9192,0.1875100656,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.75007,0.9514600000000001,5.0198,0.2113436196,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7696000000000001,0.9520900000000001,5.885,0.26136462,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.79,0.9519900000000001,6.2468,0.2012156748,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8102600000000001,0.9522800000000001,6.6298,0.22544634900000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8299300000000001,0.9523,7.0845,0.2404125075,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8499,0.95213,7.5568,0.25443745600000006,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.86972,0.9527700000000001,8.0123,0.2636527438,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8898300000000001,0.9526,8.4477,0.4612021814999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.58015,1.0013,3.0328,0.1475699824,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,0.9931700000000001,3.4591,0.041139076299999994,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.61965,1.0011,3.3516,0.18603055799999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.63968,1.0013,3.7254,0.0763781508,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.6601600000000001,1.0013,3.8873,0.1165334794,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.67998,1.0018,4.0311,0.1339574841,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,0.99765,4.5895,0.062421789500000005,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7201200000000001,1.0021,4.8462,0.175093206,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.74009,1.002,5.2622,0.26306264020000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.7599100000000001,1.0018,5.9811,0.20667691049999995,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.78002,1.0017,5.9456,0.13315171199999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.0,6.4904,0.07658672,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8203100000000001,1.0021,6.9309,0.24434887950000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.83999,1.0022,7.5017,0.231577479,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8599500000000001,1.0022,7.9717,0.1773942401,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.0026,8.2467,0.3345191388,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,1.0017,8.9459,0.1003908898,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,1.0044,11.422,0.136584276,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,1.1005,1.1091,0.04323382709999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,1.0977999999999999,1.5981,0.1047107082,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,1.1003,2.0725,0.13535290249999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,1.1017,2.5668,0.1074565152,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.1014,3.32,0.15627903999999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.102,4.6347000000000005,0.14479266270000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.1022,6.4666,0.2747076346,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.1026,8.5564,0.3019296868,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.2017,3.3906,0.17107950419999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.2015,4.5175,0.28928263,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.2019,7.1082,0.3294082044,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.2025000000000001,8.8149,0.26098274429999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.302,3.3181,0.20345261959999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.3019,5.031,0.189829692,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.3018,7.0637,0.40355624469999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.3022,9.2755,0.36470338449999995,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.4015,3.5144,0.1994316568,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.4023,4.8787,0.2326798391,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.4021,6.6284,0.44481203880000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.4023,8.569,0.423471411,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,1.4727000000000001,1.083,0.015066696,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,1.4682,1.4638,0.01303250416,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,1.4739,2.004,0.024152208,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,1.4814,2.6936999999999998,0.025093162349999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.4868999999999999,3.5848,0.029163064960000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.4907,5.0064,0.0593408592,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.4948000000000001,6.9618,0.06404995236000001,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,1.4977,9.525500000000001,0.0715707968,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,1.5007000000000001,12.317,0.1024946838,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.7527,3.8406000000000002,0.35329295340000005,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.7524000000000002,5.0969,0.2931176221,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.7525,7.2734,0.49090358619999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,1.7524000000000002,8.5805,0.416102767,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,1.9955,1.2659,0.016108577500000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,1.9928,1.6258,0.0160637169,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,1.9928,2.1802,0.0225781512,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,1.9933,2.9146,0.0319236138,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,1.9948000000000001,3.8879,0.037192428980000004,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,1.9956,5.3154,0.03764259972,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,1.9967000000000001,7.3631,0.06106513354,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,1.9989,9.9494,0.06686096294,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,2.0003,12.899000000000001,0.11729963630000001,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,2.0032,16.241,0.1371113943,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,2.5015,4.1052,0.3669597228,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,2.5024,5.0454,0.476714619,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,2.5028,7.5774,0.7772139180000001,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.87999,2.503,10.131,0.508231746,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,2.5019,9.9048,0.5869980671999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,2.5029,13.77,0.81032319,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,2.5033,17.755,0.8858147049999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,2.5046,20.346,1.4217174419999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,3.0022,1.595,0.01809049,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,2.9984,1.9563000000000001,0.022092495900000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,2.9996,2.5300000000000002,0.027855300000000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,3.0003,3.3338,0.0406323544,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,2.9987,4.338,0.070887258,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,2.9987,5.9398,0.059879123799999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,2.9999000000000002,7.8329,0.0957493696,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,2.9998,10.69,0.12307396999999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,3.0007,13.565,0.11700762049999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,3.0024,17.538,0.1156946784,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,3.0033,21.257,0.17193511879999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,4.003,1.8305,0.020164788,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,4.0023,2.3174,0.0300868042,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,4.003,2.8673,0.0444918941,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,4.0016,3.7477,0.0557620283,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,4.0017,4.7841000000000005,0.0754165524,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,4.0018,6.2235,0.08602121699999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,4.0012,8.3708,0.10456803359999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,4.0014,11.055,0.14311802999999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,4.0022,14.148,0.13462246439999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,4.0025,17.931,0.199697547,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,4.002,22.419,0.245443212,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,6.0075,2.2288,0.0254818704,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,6.0066,2.8589,0.058118578100000005,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,6.0043,3.3729,0.0581892708,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,6.0034,4.3152,0.0895015632,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,6.0044,5.357,0.122771726,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,6.0026,6.9523,0.09334157979999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,6.0049,8.9331,0.12884210129999998,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,6.0015,11.746,0.162987496,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,6.0012,14.921,0.187124261,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,6.0023,19.014,0.23463276,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,6.0029,23.204,0.360265304,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,8.0066,2.6188000000000002,0.0322557596,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,8.005,3.2114,0.06903225439999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,8.0079,3.9005,0.0871566725,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,8.0049,4.9935,0.07371404699999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,8.0063,5.9293,0.09368886929999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,8.0048,7.5123,0.19317879449999997,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,8.0017,9.4993,0.1713958699,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,8.0035,12.651,0.20040449100000002,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,8.0038,15.511,0.3021077469999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,8.0036,19.664,0.33300984,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,8.0035,24.359,0.40596709400000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.20134000000000002,10.006,2.9975,0.0390184575,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.29952,10.005,3.4975,0.0573205275,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.39959000000000006,10.005,4.3485,0.08373036749999999,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.5059600000000001,10.006,5.1242,0.1353147494,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.60026,10.005,6.3895,0.164363498,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.70023,10.01,8.2222,0.1605302328,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.8003500000000001,10.008,10.095,0.29757031500000003,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9029200000000001,10.004,13.134,0.379362456,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.9970300000000001,10.004,16.57,0.40540161999999996,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.0995,10.004,20.029,0.347763527,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,1.1954,10.003,24.729,0.414631143,0.8888888888888888,Lautenschlaeger 2019
12.0,6.0,0.85,0.4,6.146,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.855,0.4,6.158,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.865,0.4,6.306,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.88,0.4,6.496,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.885,0.4,6.577,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8875000000000001,0.4,6.658,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.835,0.45,6.003,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.84,0.45,6.081,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.45,6.288,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.875,0.45,6.727,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.45,7.37,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8125,0.5,5.918,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8250000000000001,0.5,6.138,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.5,6.616,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.875,0.5,7.164,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.5,7.648,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.91,0.5,7.843,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8,0.55,5.65,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8250000000000001,0.55,6.221,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.55,6.7379999999999995,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.875,0.55,7.368,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.55,7.788,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.925,0.55,8.341,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.78,0.6000000000000001,5.382,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.79,0.6000000000000001,5.573,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8,0.6000000000000001,5.73,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8250000000000001,0.6000000000000001,6.31,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.6000000000000001,6.808,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.875,0.6000000000000001,7.369,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.6000000000000001,8.021,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.925,0.6000000000000001,8.502,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.93,0.6000000000000001,8.579,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.94,0.6000000000000001,8.831,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9450000000000001,0.6000000000000001,8.926,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.775,0.7,5.441,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8,0.7,5.932,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8250000000000001,0.7,6.481,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.7,7.06,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.875,0.7,7.657,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.7,8.235,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.95,0.7,9.415,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.975,0.7,10.0,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.68,0.85,4.108,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.69,0.85,4.26,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.7,0.85,4.438,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.71,0.85,4.565,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8,0.85,6.208,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,0.85,7.353,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,0.85,8.484,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.95,0.85,9.844,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.72,0.85,4.743,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.75,0.85,5.169,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.0,0.85,11.06,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.01,0.85,11.23,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.01,1.0,0.41910000000000003,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.025,1.0,0.44830000000000003,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.035,1.0,0.48260000000000003,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.05,1.0,0.5433,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.055,1.0,0.5767,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.0625,1.0,0.6231,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.064,1.0,0.6349,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.6000000000000001,1.0,3.189,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.62,1.0,3.3970000000000002,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.64,1.0,3.643,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.66,1.0,3.878,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.68,1.0,4.206,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.72,1.0,4.84,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.735,1.0,5.106,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.75,1.0,5.37,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.8,1.0,6.433,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.85,1.0,7.579,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.9,1.0,8.807,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.95,1.0,10.21,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.0,1.0,11.44,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.025,1.0,12.06,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.03,1.0,12.22,,0.8888888888888888,Baidakov 2014
12.0,6.0,1.034,1.0,12.31,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.015,1.15,0.4869,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.02,1.15,0.49410000000000004,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.025,1.15,0.5007,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.03,1.15,0.5119,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.035,1.15,0.5225000000000001,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.05,1.15,0.5702,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.0625,1.15,0.625,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.075,1.15,0.6765,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.09,1.15,0.7622,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.1,1.15,0.8156,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.115,1.15,0.9217000000000001,,0.8888888888888888,Baidakov 2014
12.0,6.0,0.11900000000000001,1.15,0.9602,,0.8888888888888888,Baidakov 2014
