Repulsive_Exponent,Attractive_Exponent,Temperature,Density,Diffusion_Coefficient,Alpha,Temperature_Critical,Density_Critical
19,10,0.854354,0.34571,0.37824788,0.346147980000992,0.683483,0.34571
19,10,0.854354,0.69142,0.10448829,0.346147980000992,0.683483,0.34571
19,10,1.025224,0.069142,2.25170231,0.346147980000992,0.683483,0.34571
19,10,1.025224,0.34571,0.43539739,0.346147980000992,0.683483,0.34571
19,10,1.025224,0.69142,0.12224267,0.346147980000992,0.683483,0.34571
19,11,0.682028,0.070705,1.63187334,0.314713150459458,0.64955,0.353523
19,11,0.682028,0.353523,0.29236652,0.314713150459458,0.64955,0.353523
19,11,0.682028,0.707046,0.07770145,0.314713150459458,0.64955,0.353523
19,11,0.811938,0.070705,1.89626227,0.314713150459458,0.64955,0.353523
19,11,0.811938,0.353523,0.35462327,0.314713150459458,0.64955,0.353523
19,11,0.811938,0.707046,0.09284039,0.314713150459458,0.64955,0.353523
19,11,0.974325,0.070705,2.17572178,0.314713150459458,0.64955,0.353523
19,11,0.974325,0.353523,0.40768591,0.314713150459458,0.64955,0.353523
19,11,0.974325,0.707046,0.1087536,0.314713150459458,0.64955,0.353523
19,12,0.654384,0.072163,1.56085854,0.29007823604975,0.623223,0.360814
19,12,0.654384,0.360814,0.27912177,0.29007823604975,0.623223,0.360814
19,12,0.654384,0.721628,0.06977517,0.29007823604975,0.623223,0.360814
19,12,0.779029,0.072163,1.83316218,0.29007823604975,0.623223,0.360814
19,12,0.779029,0.360814,0.33067299,0.29007823604975,0.623223,0.360814
19,12,0.779029,0.721628,0.08369178,0.29007823604975,0.623223,0.360814
19,12,0.934834,0.072163,2.10877601,0.29007823604975,0.623223,0.360814
19,12,0.934834,0.360814,0.39026001,0.29007823604975,0.623223,0.360814
19,12,0.934834,0.721628,0.09857563,0.29007823604975,0.623223,0.360814
19,13,0.632113,0.073481,1.5045591,0.270223111486882,0.602012,0.367403
19,13,0.632113,0.367403,0.26269613,0.270223111486882,0.602012,0.367403
19,13,0.632113,0.734806,0.06406031,0.270223111486882,0.602012,0.367403
19,13,0.752515,0.073481,1.75073066,0.270223111486882,0.602012,0.367403
19,13,0.752515,0.367403,0.32574962,0.270223111486882,0.602012,0.367403
19,13,0.752515,0.734806,0.07714865,0.270223111486882,0.602012,0.367403
19,13,0.903018,0.073481,2.01945102,0.270223111486882,0.602012,0.367403
19,13,0.903018,0.367403,0.36845514,0.270223111486882,0.602012,0.367403
19,13,0.903018,0.734806,0.09214498,0.270223111486882,0.602012,0.367403
19,14,0.613814,0.074627,1.44987191,0.25385897133438,0.584585,0.373135
19,14,0.613814,0.373135,0.25538074,0.25385897133438,0.584585,0.373135
19,14,0.613814,0.74627,0.05744922,0.25385897133438,0.584585,0.373135
19,14,0.730731,0.074627,1.69169192,0.25385897133438,0.584585,0.373135
19,14,0.730731,0.373135,0.30314731,0.25385897133438,0.584585,0.373135
19,14,0.730731,0.74627,0.07115794,0.25385897133438,0.584585,0.373135
19,14,0.876878,0.074627,1.95978276,0.25385897133438,0.584585,0.373135
19,14,0.876878,0.373135,0.35627929,0.25385897133438,0.584585,0.373135
19,14,0.876878,0.74627,0.08480273,0.25385897133438,0.584585,0.373135
20,6,1.078221,0.063754,2.52084355,0.656977824021433,1.026877,0.31877
20,6,1.078221,0.31877,0.49708693,0.656977824021433,1.026877,0.31877
20,6,1.078221,0.63754,0.15545518,0.656977824021433,1.026877,0.31877
20,6,1.283596,0.063754,2.96651865,0.656977824021433,1.026877,0.31877
20,6,1.283596,0.31877,0.56381268,0.656977824021433,1.026877,0.31877
20,6,1.283596,0.63754,0.18631996,0.656977824021433,1.026877,0.31877
20,6,1.540316,0.063754,3.47317201,0.656977824021433,1.026877,0.31877
20,6,1.540316,0.31877,0.64458739,0.656977824021433,1.026877,0.31877
20,6,1.540316,0.63754,0.21274682,0.656977824021433,1.026877,0.31877
20,7,0.916096,0.065028,2.1665597,0.517634131898025,0.872472,0.32514
20,7,0.916096,0.32514,0.41401946,0.517634131898025,0.872472,0.32514
20,7,0.916096,0.65028,0.12731249,0.517634131898025,0.872472,0.32514
20,7,1.09059,0.065028,2.4839819,0.517634131898025,0.872472,0.32514
20,7,1.09059,0.32514,0.48757442,0.517634131898025,0.872472,0.32514
20,7,1.09059,0.65028,0.15287072,0.517634131898025,0.872472,0.32514
20,7,1.308708,0.065028,2.90155975,0.517634131898025,0.872472,0.32514
20,7,1.308708,0.32514,0.56131073,0.517634131898025,0.872472,0.32514
20,7,1.308708,0.65028,0.17616417,0.517634131898025,0.872472,0.32514
20,8,0.81777,0.066569,1.94112519,0.433415470428281,0.778829,0.332845
20,8,0.81777,0.332845,0.3637854,0.433415470428281,0.778829,0.332845
20,8,0.81777,0.66569,0.10921484,0.433415470428281,0.778829,0.332845
20,8,0.973536,0.066569,2.21879914,0.433415470428281,0.778829,0.332845
20,8,0.973536,0.332845,0.43139584,0.433415470428281,0.778829,0.332845
20,8,0.973536,0.66569,0.13027479,0.433415470428281,0.778829,0.332845
20,8,1.168244,0.066569,2.6481866,0.433415470428281,0.778829,0.332845
20,8,1.168244,0.332845,0.50071851,0.433415470428281,0.778829,0.332845
20,8,1.168244,0.66569,0.15058629,0.433415470428281,0.778829,0.332845
20,9,0.751817,0.068238,1.77228779,0.376846980571569,0.716016,0.341188
20,9,0.751817,0.341188,0.33623098,0.376846980571569,0.716016,0.341188
20,9,0.751817,0.682376,0.09565398,0.376846980571569,0.716016,0.341188
20,9,0.89502,0.068238,2.09636112,0.376846980571569,0.716016,0.341188
20,9,0.89502,0.341188,0.39673694,0.376846980571569,0.716016,0.341188
20,9,0.89502,0.682376,0.11345089,0.376846980571569,0.716016,0.341188
20,9,1.074024,0.068238,2.41287609,0.376846980571569,0.716016,0.341188
20,9,1.074024,0.341188,0.45178688,0.376846980571569,0.716016,0.341188
20,9,1.074024,0.682376,0.13215214,0.376846980571569,0.716016,0.341188
20,10,0.705045,0.069936,1.68794082,0.336134453781513,0.671471,0.34968
20,10,0.705045,0.34968,0.30950673,0.336134453781513,0.671471,0.34968
20,10,0.705045,0.69936,0.08416014,0.336134453781513,0.671471,0.34968
20,10,0.839339,0.069936,1.97132562,0.336134453781513,0.671471,0.34968
20,10,0.839339,0.34968,0.36364653,0.336134453781513,0.671471,0.34968
20,10,0.839339,0.69936,0.09907712,0.336134453781513,0.671471,0.34968
20,10,1.007207,0.069936,2.22010211,0.336134453781513,0.671471,0.34968
20,10,1.007207,0.34968,0.42147481,0.336134453781513,0.671471,0.34968
20,10,1.007207,0.69936,0.1161421,0.336134453781513,0.671471,0.34968
20,11,0.670676,0.071514,1.55564035,0.305369443695128,0.638739,0.357571
20,11,0.670676,0.357571,0.2865316,0.305369443695128,0.638739,0.357571
20,11,0.670676,0.715142,0.07436039,0.305369443695128,0.638739,0.357571
20,11,0.798424,0.071514,1.84940137,0.305369443695128,0.638739,0.357571
20,11,0.798424,0.357571,0.34442448,0.305369443695128,0.638739,0.357571
20,11,0.798424,0.715142,0.08719278,0.305369443695128,0.638739,0.357571
20,11,0.958108,0.071514,2.11621136,0.305369443695128,0.638739,0.357571
20,11,0.958108,0.357571,0.395454,0.305369443695128,0.638739,0.357571
20,11,0.958108,0.715142,0.10420775,0.305369443695128,0.638739,0.357571
20,12,0.643611,0.072994,1.52038729,0.281262407131984,0.612963,0.364969
20,12,0.643611,0.364969,0.27182601,0.281262407131984,0.612963,0.364969
20,12,0.643611,0.729938,0.06655673,0.281262407131984,0.612963,0.364969
20,12,0.766204,0.072994,1.74394144,0.281262407131984,0.612963,0.364969
20,12,0.766204,0.364969,0.32090101,0.281262407131984,0.612963,0.364969
20,12,0.766204,0.729938,0.07996258,0.281262407131984,0.612963,0.364969
20,12,0.919444,0.072994,2.052021,0.281262407131984,0.612963,0.364969
20,12,0.919444,0.364969,0.38544257,0.281262407131984,0.612963,0.364969
20,12,0.919444,0.729938,0.0951908,0.281262407131984,0.612963,0.364969
20,13,0.622223,0.074263,1.50057571,0.261834999137635,0.592593,0.371314
20,13,0.622223,0.371314,0.25862359,0.261834999137635,0.592593,0.371314
20,13,0.622223,0.742628,0.0607947,0.261834999137635,0.592593,0.371314
20,13,0.740741,0.074263,1.68246848,0.261834999137635,0.592593,0.371314
20,13,0.740741,0.371314,0.3115864,0.261834999137635,0.592593,0.371314
20,13,0.740741,0.742628,0.07431023,0.261834999137635,0.592593,0.371314
20,13,0.88889,0.074263,1.95457964,0.261834999137635,0.592593,0.371314
20,13,0.88889,0.371314,0.35517812,0.261834999137635,0.592593,0.371314
20,13,0.88889,0.742628,0.08613646,0.261834999137635,0.592593,0.371314
20,14,0.604355,0.075367,1.39709914,0.245825140334739,0.575576,0.376833
20,14,0.604355,0.376833,0.25026514,0.245825140334739,0.575576,0.376833
20,14,0.604355,0.753666,0.05472657,0.245825140334739,0.575576,0.376833
20,14,0.71947,0.075367,1.63794248,0.245825140334739,0.575576,0.376833
20,14,0.71947,0.376833,0.30204332,0.245825140334739,0.575576,0.376833
20,14,0.71947,0.753666,0.06765508,0.245825140334739,0.575576,0.376833
20,14,0.863364,0.075367,1.88727558,0.245825140334739,0.575576,0.376833
20,14,0.863364,0.376833,0.35144181,0.245825140334739,0.575576,0.376833
20,14,0.863364,0.753666,0.0806954,0.245825140334739,0.575576,0.376833
